from,to,weight
damonatbrightroll,Retistic,1
steveklabnik,adimichele,3
steveklabnik,alexaandru,2
bcardarella,carlosantoniodasilva,8
senny,sensae,2
steveklabnik,josh,3
josh,drogus,1
drogus,trevorturk,1
trevorturk,chrismo,1
chrismo,rafaelfranca,1
kytrinyx,fxn,1
luke-gru,guilleiguaran,1
homakov,scottwb,1
scottwb,thaidn,1
thaidn,spastorino,1
spastorino,emboss,8
NZKoz,josevalim,1
josevalim,emboss,1
emboss,guilleiguaran,1
norman,fxn,1
fxn,aj0strow,1
pixeltrix,momochanfitz,5
rafaelfranca,ushis,1
carlosantoniodasilva,wb-lifebooker,6
colszowka,remomueller,1
carlosantoniodasilva,cjohansen,2
rafaelfranca,apeiros,1
apeiros,guilleiguaran,1
jeremy,alvatarc,1
alvatarc,46Bit,1
46Bit,guilleiguaran,1
guilleiguaran,SamSaffron,2
carlosantoniodasilva,nickcoyne,1
senny,anga,1
senny,CloCkWeRX,1
CloCkWeRX,carlosantoniodasilva,1
rafaelfranca,momochanfitz,2
momochanfitz,carlosantoniodasilva,3
ndbroadbent,sj26,2
ndbroadbent,jeremy,2
courtland,spastorino,3
spastorino,al2o3cr,2
rafaelfranca,courtland,1
courtland,al2o3cr,2
frodsan,nikitug,3
JoeyButler,schneems,1
carlosantoniodasilva,contentfree,1
contentfree,jonleighton,1
kytrinyx,NZKoz,1
NZKoz,dgm,1
dgm,schneems,1
carlosantoniodasilva,ppadron,3
ppadron,steveklabnik,1
al2o3cr,drchanimal,2
drchanimal,kytrinyx,1
steveklabnik,drchanimal,2
drchanimal,pixeltrix,6
frodsan,ppadron,1
carlosantoniodasilva,alexisbernard,6
al2o3cr,sushantmittal,1
sushantmittal,rafaelfranca,4
carlosantoniodasilva,TiagoCardoso1983,1
spastorino,mperham,3
mperham,rafaelfranca,13
frodsan,spagalloco,1
spagalloco,rafaelfranca,2
carlosantoniodasilva,spagalloco,3
kytrinyx,guilleiguaran,1
steveklabnik,gazay,6
gazay,carlosantoniodasilva,4
rafaelfranca,ocher,2
tenderlove,ocher,1
ocher,notsleepy,1
frodsan,softwaregravy,2
steveklabnik,softwaregravy,3
softwaregravy,graft,2
carlosantoniodasilva,henrik,8
henrik,steveklabnik,3
henrik,rafaelfranca,2
steveklabnik,bashmish,2
carlosantoniodasilva,pmahoney,1
rafaelfranca,nateberkopec,3
steveklabnik,nateberkopec,2
rafaelfranca,samueller,2
samueller,carlosantoniodasilva,2
fxn,samueller,6
gbchaosmaster,frodsan,4
gbchaosmaster,fxn,2
Arsen7,rafaelfranca,1
frodsan,yfeldblum,1
olafz,carlosantoniodasilva,1
rafaelfranca,daenney,2
daenney,carlosantoniodasilva,4
frodsan,daenney,1
daenney,fxn,3
exviva,pascalbetz,2
exviva,steveklabnik,7
steveklabnik,olivierlacan,2
exviva,schneems,2
carlosantoniodasilva,olivierlacan,2
steveklabnik,rking,2
rafaelfranca,dovgandy,2
ugisozols,rafaelfranca,2
rafaelfranca,GRoguelon,4
GRoguelon,ugisozols,1
pascalbetz,raykin,2
josevalim,lest,1
lest,luke-gru,2
karpah,guilleiguaran,1
jonleighton,jcoglan,11
jcoglan,rubys,2
jonleighton,rubys,1
frodsan,sidonath,3
senny,macksmind,1
tenderlove,noahhendrix,1
steveklabnik,treet,1
treet,zacksiri,1
zacksiri,senny,1
frodsan,subwindow,1
subwindow,steveklabnik,3
tenderlove,subwindow,1
rafaelfranca,graceliu,9
thegrubbsian,unixcharles,1
unixcharles,desireco,2
unixcharles,parndt,1
rafaelfranca,eiked,2
rafaelfranca,lest,4
steveklabnik,dirty-hippie,4
steveklabnik,timsly,1
timsly,insside,1
insside,josevalim,2
insside,steveklabnik,10
rafaelfranca,brookemckim,2
rafaelfranca,adimichele,2
adimichele,acapilleri,2
jeremy,xentek,1
carlosantoniodasilva,seuros,1
seuros,senny,1
spastorino,alexisbernard,2
Radagaisus,pixeltrix,1
pixeltrix,brightbits,1
brightbits,guilleiguaran,1
carlosantoniodasilva,georgebrock,14
georgebrock,frodsan,2
indirect,gazay,11
indirect,ehoch,2
steveklabnik,gingerlime,2
gingerlime,indirect,3
rafaelfranca,gingerlime,1
indirect,NZKoz,3
jfirebaugh,indirect,3
pixeltrix,wildchild,3
wildchild,rafaelfranca,1
josevalim,tilsammans,1
tilsammans,rafaelfranca,9
tilsammans,pixeltrix,4
tilsammans,jarl-dk,2
jarl-dk,pixeltrix,1
rafaelfranca,nijikon,7
tilsammans,fxn,1
tilsammans,frodsan,1
frodsan,mguterl,1
mguterl,kenn,2
kenn,tilsammans,2
kenn,carlosantoniodasilva,1
carlosantoniodasilva,butcher,1
butcher,rafaelfranca,4
fxn,rrmartins,5
sushantmittal,dgraham,2
rafaelfranca,dgraham,2
carlosantoniodasilva,scottwillson,4
bjoernbur,basiszwo,1
basiszwo,rafaelfranca,1
pixeltrix,duyleekun,2
NZKoz,bdurand,7
bdurand,stouset,1
steveklabnik,gregmolnar,1
gregmolnar,mitnick2012,1
ekampp,exviva,2
ekampp,lunks,1
lunks,exviva,1
pwnall,frodsan,3
georgebrock,steveklabnik,14
carlosantoniodasilva,pacoguzman,1
pacoguzman,georgebrock,1
joemsak,carlosantoniodasilva,1
tenderlove,xb,4
tenderlove,jrochkind,2
carlosantoniodasilva,elthariel,1
elthariel,mhuggins,1
tenderlove,elthariel,6
steveklabnik,elthariel,1
rafaelfranca,Grandrath,5
carlosantoniodasilva,robotarmy,2
robotarmy,rafaelfranca,3
robotarmy,Grandrath,1
Grandrath,carlosantoniodasilva,4
steveklabnik,pacoguzman,1
pixeltrix,n-studio,1
n-studio,steveklabnik,1
steveklabnik,Antiarchitect,2
robin850,frodsan,2
vijaydev,IPGlider,1
IPGlider,jeremy,2
IPGlider,rafaelfranca,3
jeremy,robin850,1
rafaelfranca,arturopie,7
seuros,frodsan,1
homakov,fxn,1
pixeltrix,dhh,1
pixeltrix,samueller,3
pixeltrix,ngan,1
ngan,samueller,1
samueller,jwoertink,1
jwoertink,kytrinyx,1
kytrinyx,samueller,1
steveklabnik,kapso,2
kapso,guilleiguaran,4
kapso,danshultz,2
steveklabnik,dresselm,2
josevalim,exviva,1
fxn,ayrton,2
mje113,jwinter,1
jwinter,guilleiguaran,1
guilleiguaran,mje113,1
mje113,fxn,1
fxn,whatbird,1
rubys,georgebrock,1
rafaelfranca,rhacker,3
rhacker,gmile,1
gmile,steveklabnik,3
steveklabnik,rhacker,5
rhacker,mhuggins,1
steveklabnik,joshuaclayton,1
joshuaclayton,arunagw,1
arunagw,rhacker,1
josh,tenderlove,1
rafaelfranca,betesh,4
vijaydev,olivierlacan,1
olivierlacan,spastorino,2
olivierlacan,michelegera,1
michelegera,steveklabnik,1
arunagw,ayrton,1
ayrton,betesh,1
betesh,vijaydev,5
jeremy,dheniges,1
mattmanning,cebailey59,1
cebailey59,josevalim,1
josevalim,tyre,1
tyre,al2o3cr,1
al2o3cr,schneems,6
jeremy,AvnerCohen,1
robin850,chatura-atapattu,3
robin850,al2o3cr,2
al2o3cr,chatura-atapattu,1
chatura-atapattu,rafaelfranca,2
jandudulski,vijaydev,1
jherdman,garysweaver,1
kennyj,plindelauf,1
dosire,bittersweet,2
dosire,rafaelfranca,1
NZKoz,dosire,3
steveklabnik,xenda,2
xenda,blowmage,1
blowmage,stevenharman,4
coreyhaines,josevalim,1
josevalim,zires,1
zires,jeremy,1
steveklabnik,garybernhardt,2
steveklabnik,koffeinfrei,1
koffeinfrei,dvrensk,1
dvrensk,blowmage,1
blowmage,justinko,2
justinko,jasonroelofs,1
jasonroelofs,blowmage,1
justinko,stevenharman,4
stevenharman,garybernhardt,2
blowmage,garybernhardt,1
garybernhardt,dvrensk,1
dvrensk,justinko,1
stevenharman,jeremy,1
steveklabnik,neersighted,3
rafaelfranca,fsword,1
fsword,frodsan,2
fsword,steveklabnik,2
JonRowe,fsword,2
senny,gucki,3
jaggederest,frodsan,1
frodsan,Omer,1
steveklabnik,bjnord,6
rafaelfranca,Locke23rus,2
Locke23rus,steveklabnik,1
mhuggins,acapilleri,1
acapilleri,jjyr,1
jjyr,rafaelfranca,1
jeremy,neersighted,1
neersighted,ndbroadbent,1
ndbroadbent,davidjrice,4
davidjrice,guilleiguaran,3
rafaelfranca,teleological,3
jeremy,pseidemann,1
pseidemann,wycats,1
jherdman,frodsan,1
guilleiguaran,NickolasVashchenko,1
frodsan,cliochris,1
rafaelfranca,janko-m,4
senny,uberllama,5
uberllama,rafaelfranca,1
vijaydev,Alamoz,1
senny,ytaras,2
steveklabnik,KeysetTS,1
KeysetTS,jonleighton,1
steveklabnik,nijikon,2
fabianoalmeida,r1git,7
chancancode,schneems,2
chancancode,frodsan,4
chancancode,steveklabnik,5
chancancode,senny,1
steveklabnik,virgoproz,1
virgoproz,acapilleri,1
schneems,virgoproz,3
virgoproz,jeremy,1
rafaelfranca,lihanli,1
jarl-dk,yfeldblum,9
yfeldblum,rafaelfranca,4
jarl-dk,calmyournerves,1
calmyournerves,rafaelfranca,1
jeremy,jarl-dk,4
jarl-dk,frodsan,2
gbchaosmaster,jarl-dk,1
steveklabnik,jarl-dk,1
NARKOZ,sikachu,1
rafaelfranca,andrewle,1
andrewle,dhh,1
al2o3cr,route,1
route,frodsan,4
jarl-dk,fxn,1
yfeldblum,jeremy,1
steveklabnik,judearasu,2
judearasu,frodsan,2
judearasu,senny,1
senny,vijaydev,1
vijaydev,judearasu,1
al2o3cr,JonRowe,2
grosser,frodsan,4
grosser,steveklabnik,9
rafaelfranca,lulalala,2
rafaelfranca,artemave,1
kennyj,lnovsak,1
fxn,Dezawa,5
Dezawa,kennyj,5
jeroeningen,senny,1
steveklabnik,pwnall,2
joevandyk,steveklabnik,4
spastorino,arunagw,4
jeremy,mtaylor,1
guilleiguaran,jarl-dk,4
spastorino,schneems,4
steveklabnik,bdurand,2
NARKOZ,vijaydev,1
vijaydev,hirobumi,1
hirobumi,NARKOZ,1
NARKOZ,norman,1
senny,reagleton,1
spastorino,rtomayko,1
rtomayko,barttenbrinke,1
barttenbrinke,guilleiguaran,1
senny,michael-montagne,1
michael-montagne,steveklabnik,2
frodsan,seejee,1
seejee,schneems,4
seejee,the8472,1
the8472,carlosantoniodasilva,1
bobbyw,judearasu,2
bobbyw,frodsan,1
rafaelfranca,yabawock,2
mhuggins,dylanahsmith,1
dylanahsmith,jonleighton,3
bobbyw,paulschreiber,1
rafaelfranca,smartinez87,2
rafaelfranca,michaeleconomy,2
rafaelfranca,Soylent,2
tenderlove,maximerety,1
rafaelfranca,Spaceghost,7
Spaceghost,fxn,1
fxn,revans,1
revans,rafaelfranca,5
rafaelfranca,olivierlacan,2
olivierlacan,brookemckim,1
brookemckim,revans,1
revans,ddd,1
ddd,clemensg,2
clemensg,steveklabnik,2
steveklabnik,ddd,1
steveklabnik,hdiwan,1
schneems,maxim,2
steveklabnik,subdigital,1
subdigital,maxim,1
maxim,guilleiguaran,1
guilleiguaran,benhamill,1
benhamill,ryanb,1
ryanb,josevalim,1
schneems,ryanb,3
ryanb,tyre,1
tyre,dickeyxxx,1
dickeyxxx,schneems,1
schneems,wsouto,1
wsouto,spastorino,1
thedarkone,Igi4,6
Igi4,xb,2
senny,subelsky,2
subelsky,drush,2
subelsky,ognevsky,1
ognevsky,senny,1
subelsky,rafaelfranca,2
fxn,ngollan,6
pixeltrix,ngollan,1
ngollan,schneems,1
insside,blatyo,2
insside,rafaelfranca,12
insside,jonleighton,12
jaggederest,steveklabnik,1
steveklabnik,rkh,3
JonRowe,rkh,1
route,mhuggins,2
steveklabnik,KieranP,1
KieranP,rafaelfranca,1
spastorino,KieranP,1
KieranP,senny,1
sekrett,gabceb,2
gabceb,senny,1
senny,sekrett,1
blowmage,alindeman,6
vijaydev,spastorino,1
jonleighton,yahonda,1
indirect,vipulnsward,2
steveklabnik,saimonmoore,2
saimonmoore,parndt,1
parndt,wfarr,1
rafaelfranca,jeroeningen,2
vijaydev,drogus,1
drogus,coreyti,1
josevalim,xuanxu,1
xuanxu,frodsan,2
xuanxu,jonleighton,1
jonleighton,frodsan,5
carlosantoniodasilva,xuanxu,1
steveklabnik,phaedryx,1
phaedryx,route,1
route,blowmage,2
blowmage,gunn,3
rafaelfranca,ovargas27,1
steveklabnik,BanzaiMan,1
BanzaiMan,tenderlove,1
tenderlove,jpalermo,2
parndt,tenderlove,4
tenderlove,schneems,3
schneems,simonjsmithuk,2
frodsan,tenderlove,13
fxn,simonjsmithuk,1
simonjsmithuk,senny,1
senny,ekampp,2
tenderlove,route,1
tenderlove,gunn,1
vijaydev,siong1987,1
siong1987,frodsan,2
josevalim,BMorearty,1
josevalim,grosser,3
steveklabnik,beyond,1
beyond,frodsan,1
fxn,beyond,4
homakov,acapilleri,1
senny,yfeldblum,1
yfeldblum,foreverman,1
foreverman,senny,1
rafaelfranca,joliss,2
carlosantoniodasilva,ayrton,1
ayrton,stevecj,1
steveklabnik,slbug,6
rafaelfranca,porras,2
porras,fxn,3
steveklabnik,porras,1
rafaelfranca,bdurand,6
frodsan,iangreenleaf,2
rafaelfranca,iangreenleaf,1
schneems,nashby,1
rafaelfranca,pastafari,1
pastafari,kennyj,1
lest,steveklabnik,4
frodsan,joeljunstrom,2
frodsan,lucasuyezu,1
lucasuyezu,SKoschnicke,1
SKoschnicke,joeljunstrom,1
joeljunstrom,lucasuyezu,6
joeljunstrom,rafaelfranca,4
joeljunstrom,carlosantoniodasilva,2
carlosantoniodasilva,lucasuyezu,2
josevalim,lweng,1
lweng,lucasuyezu,1
vijaydev,guilleiguaran,2
fsword,jeremy,2
steveklabnik,benolee,6
kennyj,benolee,2
frodsan,robertomiranda,2
guilleiguaran,matschaffer,1
steveklabnik,alexch,1
lunks,VadimPushtaev,1
VadimPushtaev,frodsan,2
steveklabnik,drnic,2
benolee,chrono,1
chrono,kennyj,1
kennyj,lpar,5
lpar,rafaelfranca,1
rafaelfranca,pmahoney,2
pmahoney,jrochkind,1
pmahoney,lumpidu,1
steveklabnik,zelig,2
guilleiguaran,wagenet,5
wagenet,drogus,3
rafaelfranca,wagenet,5
Draiken,rafaelfranca,10
steveklabnik,Draiken,5
vijaydev,sikachu,2
frodsan,arunagw,4
ernie,gnufied,4
adamcooke,bradrobertson,1
bradrobertson,rafaelfranca,1
gnufied,bradrobertson,1
bradrobertson,ernie,1
rafaelfranca,HugoLnx,3
steveklabnik,czarneckid,1
josevalim,toshi-kawanishi,1
toshi-kawanishi,rafaelfranca,2
toshi-kawanishi,carlosantoniodasilva,3
steveklabnik,wagenet,1
LarryLv,carlosantoniodasilva,5
LarryLv,robin850,5
zires,LarryLv,1
LarryLv,bobbytables,1
bobbytables,zires,1
carlosantoniodasilva,insside,1
insside,guilleiguaran,1
tenderlove,ccocchi,1
ccocchi,killthekitten,1
steveklabnik,gnufied,2
gnufied,fxn,1
fxn,davidjrice,1
davidjrice,gnufied,1
rafaelfranca,stevecj,2
rafaelfranca,jeremyevans,2
dmathieu,wlipa,1
wlipa,fxn,1
tenderlove,lunks,2
lunks,jeremyevans,1
jeremyevans,wlipa,1
wlipa,steveklabnik,6
steveklabnik,evanphx,1
evanphx,jeremyevans,2
evanphx,wlipa,1
wlipa,tenderlove,2
thedarkone,wlipa,1
lunks,wlipa,1
wlipa,spastorino,3
NZKoz,jeremyevans,1
jeremyevans,spastorino,1
senny,lihanli,1
lihanli,halfdan,1
halfdan,senny,1
al2o3cr,morganick,1
morganick,sandelius,1
sandelius,matthewrobertson,4
matthewrobertson,halfdan,1
halfdan,sandelius,1
sandelius,senny,2
matthewrobertson,jonathansimmons,1
jonathansimmons,steveklabnik,1
rafaelfranca,Pranas,5
frodsan,marcandre,2
frodsan,mhuggins,1
mhuggins,marcandre,7
carlosantoniodasilva,KensoDev,2
KensoDev,marcandre,1
carlosantoniodasilva,ehsanul,1
thiagofm,kennyj,1
kennyj,stouset,1
stouset,steveklabnik,3
thiagofm,stouset,2
EricR,heaven,1
heaven,ashrafuzzaman,2
heaven,masterkain,2
heaven,hungryzi,2
heaven,elado,1
elado,KensoDev,1
lest,NZKoz,3
carlosantoniodasilva,jcorcuera,1
derekprior,frodsan,1
steveklabnik,derekprior,1
marcandre,beerlington,1
jeremy,tovodeverett,1
carlosantoniodasilva,joshuaflanagan,1
joshuaflanagan,NZKoz,7
steveklabnik,lucasallan,2
steveklabnik,mcrowe,1
mcrowe,carlosantoniodasilva,1
revans,frodsan,4
nijikon,al2o3cr,2
nijikon,ugisozols,1
ugisozols,senny,1
caarlos0,steveklabnik,2
caarlos0,antillas21,2
caarlos0,palmergs,5
palmergs,al2o3cr,1
al2o3cr,Systho,1
Systho,jasonlevenscb,1
jasonlevenscb,senny,1
senny,caarlos0,3
carlosantoniodasilva,rbuck,2
revans,jarl-dk,13
revans,sheerun,1
sheerun,Deradon,1
Deradon,jarl-dk,2
rafaelfranca,Deradon,1
revans,guilleiguaran,2
carlosantoniodasilva,jarl-dk,2
gaurish,revans,2
gaurish,nertzy,1
al2o3cr,veader,1
veader,frodsan,5
rafaelfranca,veader,4
veader,steveklabnik,2
rafaelfranca,bkuo,8
bkuo,steveklabnik,4
bkuo,acapilleri,2
guilleiguaran,elia,5
rafaelfranca,elia,9
josevalim,elia,1
route,Vanuan,2
tenderlove,keithgabryelski,2
keithgabryelski,simonoff,2
keithgabryelski,gaurish,1
gaurish,tenderlove,1
tenderlove,simonoff,2
rafaelfranca,mtobias,3
steveklabnik,tchandy,1
tchandy,carlosantoniodasilva,2
tchandy,daviscabral,1
shyam-habarakada,rafaelfranca,4
shyam-habarakada,frodsan,2
shyam-habarakada,migmartri,2
migmartri,parndt,1
parndt,shyam-habarakada,1
migmartri,mgartner,1
mgartner,strzalek,1
carlosantoniodasilva,toptierlabs,1
toptierlabs,pixeltrix,1
pixeltrix,alup,1
alup,toptierlabs,1
toptierlabs,rafaelfranca,1
senny,joevandyk,2
carlosantoniodasilva,keithgabryelski,1
keithgabryelski,frodsan,1
deepak,carlosantoniodasilva,2
deepak,steveklabnik,1
steveklabnik,mikepmunroe,1
mikepmunroe,deepak,1
carlosantoniodasilva,skorfmann,11
carlosantoniodasilva,alup,2
tenderlove,etehtsea,1
etehtsea,sikachu,2
lexmag,dhh,1
etehtsea,steveklabnik,2
etehtsea,carlosantoniodasilva,3
semaperepelitsa,tenderlove,3
NARKOZ,frodsan,1
tenderlove,couchdeveloper,1
couchdeveloper,al2o3cr,2
couchdeveloper,spastorino,4
steveklabnik,couchdeveloper,1
steveklabnik,snitko,1
snitko,carlosantoniodasilva,1
arunagw,alup,1
rafaelfranca,mcbsys,1
mcbsys,steveklabnik,1
senny,mcbsys,2
josevalim,ernie,3
steveklabnik,bcardarella,3
danmcclain,kurko,1
kurko,steveklabnik,1
steveklabnik,danmcclain,1
danmcclain,schneems,3
bcardarella,schneems,1
carlosantoniodasilva,guedes,5
guedes,tenderlove,1
kennyj,dlee,6
dlee,rafaelfranca,2
kennyj,ddoherty03,1
ddoherty03,rafaelfranca,1
jherdman,al2o3cr,1
al2o3cr,pivotalcommon,1
pivotalcommon,steveklabnik,1
josevalim,route,1
acapilleri,heaven,1
heaven,dmathieu,1
steveklabnik,heaven,6
heaven,tjic,1
steveklabnik,BrandonMathis,1
BrandonMathis,nikitug,2
BrandonMathis,senny,1
josevalim,sikachu,3
sikachu,robin850,3
rafaelfranca,luislavena,1
carlosantoniodasilva,siers,2
carlosantoniodasilva,brandonweiss,1
brandonweiss,kennyj,1
kennyj,JonRowe,1
JonRowe,brandonweiss,1
brandonweiss,steveklabnik,1
robin850,guedes,4
rafaelfranca,guedes,4
guedes,steveklabnik,1
steveklabnik,LarryLv,3
LarryLv,stouset,1
rafaelfranca,seamusabshere,6
seamusabshere,carlosantoniodasilva,1
kennyj,seamusabshere,1
rafaelfranca,jtmkrueger,4
graceliu,schneems,3
schneems,dball,1
dball,steveklabnik,1
steveklabnik,graceliu,5
graceliu,lexmag,2
carlosantoniodasilva,evanphx,1
evanphx,srbaker,1
srbaker,steveklabnik,2
srbaker,pedrosnk,1
pedrosnk,barelyknown,1
barelyknown,jredville,1
jredville,xentek,1
xentek,steveklabnik,1
carlosantoniodasilva,leocassarani,1
leocassarani,rafaelfranca,4
steveklabnik,Skud,1
Skud,pixeltrix,3
pixeltrix,solojavier,1
carlosantoniodasilva,kalys,4
steveklabnik,aantix,4
carlosantoniodasilva,danielgatis,1
fxn,vredniy,2
rafaelfranca,tchandy,6
al2o3cr,tchandy,1
tchandy,amuino,1
amuino,rafaelfranca,4
Mab879,rafaelfranca,1
tenderlove,jc00ke,3
rafaelfranca,kayakyakr,2
steveklabnik,vatsu,1
vatsu,pixeltrix,3
arunagw,xoen,2
xoen,carlosantoniodasilva,1
xoen,rafaelfranca,1
bryanlarsen,pixeltrix,5
rafaelfranca,alup,1
alup,fxn,1
josevalim,flexoid,1
flexoid,Arcolye,1
steveklabnik,zdennis,2
tenderlove,alup,1
alup,burns,1
burns,steveklabnik,2
route,drogus,2
rafaelfranca,mattvanhorn,1
mattvanhorn,wndxlori,1
wndxlori,jhn,1
jhn,lifo,1
lifo,steveklabnik,1
radar,fxn,1
fxn,boboroshi,1
boboroshi,lest,1
lest,spastorino,1
spastorino,stephenhuey,1
stephenhuey,steveklabnik,1
steveklabnik,victormartins,1
victormartins,mattvanhorn,1
mattvanhorn,zolzaya,1
zolzaya,aantix,1
steveklabnik,zamith,2
steveklabnik,jeremywrowe,5
jeremywrowe,vanstee,1
vanstee,barelyknown,1
barelyknown,steveklabnik,3
fredwu,gaurish,1
fxn,mislav,1
mislav,steveklabnik,1
lucasmazza,steveklabnik,1
joeljunstrom,steveklabnik,2
aantix,schneems,1
rafaelfranca,hollanddd,2
aantix,gaurish,1
gaurish,victormartins,1
pixeltrix,thelucid,5
contentfree,steveklabnik,4
contentfree,rafaelfranca,1
steveklabnik,galmido,2
fxn,needfeed,2
steveklabnik,andrewhavens,1
rafaelfranca,kenips,1
kenips,the8472,2
kenips,davidinjc,1
davidinjc,the8472,1
christos,fxn,3
guilleiguaran,route,4
steveklabnik,eriko,5
schneems,eriko,1
steveklabnik,reinh,4
steveklabnik,jeffshantz,1
jeffshantz,iblue,1
Alamoz,al2o3cr,2
Alamoz,pixeltrix,4
cliochris,acapilleri,2
josevalim,paneq,1
paneq,pawelpacana,1
pawelpacana,drogus,1
steveklabnik,pawelpacana,1
pawelpacana,LTe,1
al2o3cr,akicho8,1
tenderlove,homakov,1
homakov,spastorino,6
josevalim,justinko,1
justinko,jrafanie,1
dmathieu,gucki,1
gucki,steveklabnik,1
steveklabnik,Exoth,4
parndt,Exoth,1
Exoth,tgaff,1
pixeltrix,aderyabin,2
pixeltrix,gucki,3
Mik-die,Angelamri,1
jeremy,kostya,1
steveklabnik,justinko,2
justinko,etehtsea,1
etehtsea,rafaelfranca,3
szimek,tenderlove,5
szimek,yyyc514,1
rafaelfranca,RobertLowe,2
steveklabnik,kostya,1
kostya,justinko,1
justinko,rafaelfranca,1
rafaelfranca,kostya,1
pixeltrix,grzuy,3
pixeltrix,jfeaver,1
jfeaver,refractalize,1
refractalize,steveklabnik,1
carlosantoniodasilva,refractalize,3
arunagw,sikachu,1
vijaydev,homakov,1
pixeltrix,Anonyfox,1
steveklabnik,astathopoulos,3
astathopoulos,alup,1
astathopoulos,pi3r,1
pi3r,vanderhoorn,1
vanderhoorn,nistude,1
nistude,carlosantoniodasilva,1
carlosantoniodasilva,knightq,2
knightq,grosser,1
grosser,Davidslv,1
dmathieu,yahonda,1
rafaelfranca,trisarasaur,1
trisarasaur,steveklabnik,1
rafaelfranca,szimek,1
sishen,yahonda,3
sishen,carlosantoniodasilva,5
sishen,frodsan,1
schneems,yahonda,1
sishen,steveklabnik,2
dhh,ernie,5
ernie,ehoch,1
rafaelfranca,vongruenigen,3
vongruenigen,steveklabnik,6
al2o3cr,vongruenigen,1
releu,jeroeningen,2
releu,route,1
steveklabnik,releu,8
releu,homakov,3
carlosantoniodasilva,oruen,1
oruen,vad4msiu,2
oruen,steveklabnik,2
oruen,schneems,1
dmathieu,ugisozols,1
ugisozols,carlosantoniodasilva,1
carlosantoniodasilva,nthj,3
route,matthewrobertson,1
schneems,timraymond,1
timraymond,pixeltrix,1
josevalim,parndt,2
nixoncd,arunagw,1
carlosantoniodasilva,rstt,1
fierydrake,parndt,2
fierydrake,pixeltrix,1
pixeltrix,cmonty,1
rafaelfranca,sandeepravi,1
carlosantoniodasilva,Sega100500,1
Sega100500,nashby,2
rafaelfranca,lkmatsumura,1
lkmatsumura,pixeltrix,3
RKushnir,aantix,1
aantix,nthj,1
carlosantoniodasilva,aantix,1
aantix,lucasallan,1
lucasallan,zires,1
zires,bogdan,1
bogdan,drogus,1
luke-gru,rafaelfranca,1
frodsan,idavemm,1
idavemm,ndbroadbent,1
davidcelis,steveklabnik,3
steveklabnik,iamvery,2
asanghi,saurabhnanda,3
saurabhnanda,steveklabnik,1
steveklabnik,lulalala,2
lulalala,asanghi,1
carlosantoniodasilva,danmcclain,4
carlosantoniodasilva,beyond,1
beyond,al2o3cr,1
al2o3cr,jroes,1
jroes,senny,1
rafaelfranca,jmonteiro,1
jmonteiro,carlosantoniodasilva,1
jrafanie,rafaelfranca,1
steveklabnik,MarceloCajueiro,1
MarceloCajueiro,sikachu,1
al2o3cr,sishen,1
sishen,rafaelfranca,1
bbornstein,rafaelfranca,3
tenderlove,strzalek,1
elado,carlosantoniodasilva,1
flugsio,steveklabnik,1
brainopia,steveklabnik,2
brainopia,carlosantoniodasilva,3
steveklabnik,dmitriy-kiriyenko,1
dmitriy-kiriyenko,carlosantoniodasilva,6
tenderlove,zakwanhaj,1
zakwanhaj,ccocchi,1
ccocchi,International,1
International,zakwanhaj,1
zakwanhaj,carlosantoniodasilva,1
carlosantoniodasilva,International,1
International,schneems,2
International,senny,1
steveklabnik,andrewhubbs,1
steveklabnik,dlee,4
senny,dlee,1
dlee,homakov,1
homakov,tehgeekmeister,1
guilleiguaran,Sega100500,1
Sega100500,NZKoz,1
NZKoz,tehgeekmeister,2
tehgeekmeister,colszowka,2
NZKoz,mjtko,1
mjtko,athlite,1
athlite,tehgeekmeister,1
guilleiguaran,mjtko,4
mjtko,tehgeekmeister,2
guilleiguaran,sozgul,1
sozgul,spastorino,1
steveklabnik,sozgul,2
steveklabnik,mhenrixon,2
carlosantoniodasilva,csmuc,4
csmuc,spastorino,3
csmuc,steveklabnik,1
csmuc,rafaelfranca,3
frodsan,bai,1
jbarreneche,carlosantoniodasilva,4
jbarreneche,steveklabnik,5
steveklabnik,abecciu,1
abecciu,fotos,1
fotos,carlosantoniodasilva,1
strzalek,jbarreneche,2
jfeaver,steveklabnik,1
schneems,pjg,1
pjg,jonleighton,5
jonleighton,PikachuEXE,2
PikachuEXE,detomastah,2
pjg,detomastah,1
detomastah,jonleighton,1
neerajdotname,PikachuEXE,1
PikachuEXE,grosser,1
jonleighton,ernie,6
ernie,neerajdotname,3
neerajdotname,pjg,1
carlosantoniodasilva,nijikon,1
nijikon,tylergannon,1
tylergannon,TimMoore,1
TimMoore,reterVision,1
rafaelfranca,Antiarchitect,2
al2o3cr,jonkessler,1
jonkessler,steveklabnik,2
evanfarrar,steveklabnik,1
rafaelfranca,keram,1
steveklabnik,trisweb,1
josevalim,kuraga,1
kuraga,carlosantoniodasilva,3
kuraga,drogus,1
seuros,slbug,3
joallard,slbug,2
NZKoz,bgipsy,2
luckyruby,geopet,1
geopet,steveh,1
steveh,luckyruby,1
luckyruby,cchavez,1
cchavez,schneems,1
slbug,samgranieri,6
samgranieri,steveklabnik,1
slbug,joevandyk,1
joevandyk,samgranieri,1
joallard,robin850,3
sobrinho,nthj,1
nthj,steveklabnik,1
danbeaulieu,rafaelfranca,3
